id,title,url,category,tags,text,days_old,source_score,citations
d1199,Retrieval best practices and paper,https://example.com/retrieval/1199,paper,"faiss,indexing","This paper explains retrieval within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2072,0.7195561252001597,250
d1200,Prompting best practices and blog,https://example.com/prompting/1200,blog,transformers,"This blog explains prompting within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2916,0.22795616599477903,244
d1201,Mpnet best practices and paper,https://example.com/mpnet/1201,paper,sklearn,"This paper explains mpnet within RAG pipelines, covering optimization, trade-offs, and metadata usage.",613,0.47627831194513587,200
d1202,Evaluation best practices and doc,https://example.com/evaluation/1202,doc,"python,sklearn","This doc explains evaluation within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3315,0.23418549025065846,137
d1203,Bm25 best practices and blog,https://example.com/bm25/1203,blog,"sklearn,api","This blog explains bm25 within RAG pipelines, covering optimization, trade-offs, and metadata usage.",769,0.7010419892650617,22
d1204,Rag best practices and paper,https://example.com/rag/1204,paper,production,"This paper explains rag within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3139,0.5731697429874196,46
d1205,Random Forest best practices and paper,https://example.com/random-forest/1205,paper,"ui,python,production","This paper explains random forest within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3538,0.6656477806883118,85
d1206,Prompting best practices and doc,https://example.com/prompting/1206,doc,"transformers,production","This doc explains prompting within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1085,0.9465567961583752,160
d1207,Random Forest best practices and benchmark,https://example.com/random-forest/1207,benchmark,api,"This benchmark explains random forest within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2483,0.45871387386504947,226
d1208,Latency best practices and tutorial,https://example.com/latency/1208,tutorial,"sklearn,ui","This tutorial explains latency within RAG pipelines, covering optimization, trade-offs, and metadata usage.",48,0.8205444966766313,161
d1209,Prompting best practices and paper,https://example.com/prompting/1209,paper,"pytorch,faiss,sklearn","This paper explains prompting within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2279,0.912525847403101,113
d1210,Fastapi best practices and blog,https://example.com/fastapi/1210,blog,sklearn,"This blog explains fastapi within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2358,0.9225345122888908,206
d1211,Mpnet best practices and benchmark,https://example.com/mpnet/1211,benchmark,"production,transformers","This benchmark explains mpnet within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3572,0.8119482966494371,174
d1212,Embeddings best practices and benchmark,https://example.com/embeddings/1212,benchmark,"production,ui,transformers","This benchmark explains embeddings within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1304,0.3173216210250239,170
d1213,Bm25 best practices and tutorial,https://example.com/bm25/1213,tutorial,"sklearn,faiss","This tutorial explains bm25 within RAG pipelines, covering optimization, trade-offs, and metadata usage.",526,0.7871266654657276,256
d1214,Embeddings best practices and benchmark,https://example.com/embeddings/1214,benchmark,"faiss,indexing,api","This benchmark explains embeddings within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1411,0.2903613531043383,187
d1215,Reranker best practices and tutorial,https://example.com/reranker/1215,tutorial,sklearn,"This tutorial explains reranker within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3616,0.7578870448250161,246
d1216,Reranker best practices and benchmark,https://example.com/reranker/1216,benchmark,"api,ui,transformers","This benchmark explains reranker within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1693,0.828977851091484,263
d1217,Faiss best practices and benchmark,https://example.com/faiss/1217,benchmark,api,"This benchmark explains faiss within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2879,0.8928566596880612,35
d1218,Ranking best practices and tutorial,https://example.com/ranking/1218,tutorial,"sklearn,production","This tutorial explains ranking within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1543,0.21547571602441057,37
d1219,Streamlit best practices and benchmark,https://example.com/streamlit/1219,benchmark,"python,ui,transformers","This benchmark explains streamlit within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1341,0.51939991863157,66
d1220,Bert best practices and blog,https://example.com/bert/1220,blog,api,"This blog explains bert within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2912,0.947500278606513,233
d1221,Evaluation best practices and blog,https://example.com/evaluation/1221,blog,"api,transformers","This blog explains evaluation within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1701,0.39962136377300883,28
d1222,Bert best practices and blog,https://example.com/bert/1222,blog,"sklearn,python","This blog explains bert within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2615,0.368931727024709,254
d1223,Metadata best practices and tutorial,https://example.com/metadata/1223,tutorial,indexing,"This tutorial explains metadata within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1330,0.6278622386033019,40
d1224,Ranking best practices and benchmark,https://example.com/ranking/1224,benchmark,"indexing,faiss,ui","This benchmark explains ranking within RAG pipelines, covering optimization, trade-offs, and metadata usage.",397,0.5010637545826093,46
d1225,Latency best practices and paper,https://example.com/latency/1225,paper,"transformers,ui,pytorch","This paper explains latency within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3485,0.30235262340701674,86
d1226,Rag best practices and benchmark,https://example.com/rag/1226,benchmark,transformers,"This benchmark explains rag within RAG pipelines, covering optimization, trade-offs, and metadata usage.",274,0.33724170014515154,3
d1227,Faiss best practices and benchmark,https://example.com/faiss/1227,benchmark,"faiss,indexing","This benchmark explains faiss within RAG pipelines, covering optimization, trade-offs, and metadata usage.",447,0.2515084891618775,107
d1228,Faiss best practices and benchmark,https://example.com/faiss/1228,benchmark,python,"This benchmark explains faiss within RAG pipelines, covering optimization, trade-offs, and metadata usage.",249,0.6295281019498953,9
d1229,Hallucination best practices and tutorial,https://example.com/hallucination/1229,tutorial,api,"This tutorial explains hallucination within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3439,0.5687071919884966,240
d1230,Faiss best practices and paper,https://example.com/faiss/1230,paper,"production,api","This paper explains faiss within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3104,0.28736046194990744,19
d1231,Embeddings best practices and doc,https://example.com/embeddings/1231,doc,"python,indexing","This doc explains embeddings within RAG pipelines, covering optimization, trade-offs, and metadata usage.",484,0.2488082203831369,112
d1232,Embeddings best practices and blog,https://example.com/embeddings/1232,blog,"transformers,python","This blog explains embeddings within RAG pipelines, covering optimization, trade-offs, and metadata usage.",83,0.34832534124369846,165
d1233,Bm25 best practices and benchmark,https://example.com/bm25/1233,benchmark,"transformers,faiss,ui","This benchmark explains bm25 within RAG pipelines, covering optimization, trade-offs, and metadata usage.",985,0.29693831671071463,293
d1234,Retrieval best practices and paper,https://example.com/retrieval/1234,paper,"sklearn,production","This paper explains retrieval within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3419,0.3958790630124431,114
d1235,Ranking best practices and benchmark,https://example.com/ranking/1235,benchmark,"api,production","This benchmark explains ranking within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2038,0.2988590528141266,116
d1236,Bm25 best practices and benchmark,https://example.com/bm25/1236,benchmark,pytorch,"This benchmark explains bm25 within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1693,0.4732883044227824,16
d1237,Faiss best practices and doc,https://example.com/faiss/1237,doc,"production,ui","This doc explains faiss within RAG pipelines, covering optimization, trade-offs, and metadata usage.",644,0.38373564424262174,95
d1238,Fastapi best practices and tutorial,https://example.com/fastapi/1238,tutorial,"python,production","This tutorial explains fastapi within RAG pipelines, covering optimization, trade-offs, and metadata usage.",3460,0.6808923726668108,86
d1239,Rag best practices and doc,https://example.com/rag/1239,doc,pytorch,"This doc explains rag within RAG pipelines, covering optimization, trade-offs, and metadata usage.",1072,0.38518192859559897,98
d1240,Metadata best practices and benchmark,https://example.com/metadata/1240,benchmark,ui,"This benchmark explains metadata within RAG pipelines, covering optimization, trade-offs, and metadata usage.",2386,0.5337764718736491,54
